object_type,page_number,x0,x1,y0,y1,doctop,top,bottom,width,height,adv,contents,evenodd,fill,fontname,linewidth,non_stroking_color,points,pts,size,stroke,stroking_color,text,title,upright,uri
char,2,237.7444,242.4704,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],e,,1,
char,2,242.4704,244.8334,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,244.8334,251.9139,408.68399999999997,417.18399999999997,374.81600000000003,374.81600000000003,383.31600000000003,7.080500000000001,8.5,0.833,,,,TZRARP+AvenirLTStd-HeavyOblique,,"[0, 0, 0, 1]",,,8.5,,[1],O,,1,
char,2,251.9139,258.67990000000003,408.68399999999997,417.18399999999997,374.81600000000003,374.81600000000003,383.31600000000003,6.7660000000000196,8.5,0.796,,,,TZRARP+AvenirLTStd-HeavyOblique,,"[0, 0, 0, 1]",,,8.5,,[1],N,,1,
char,2,258.67990000000003,263.0914,408.68399999999997,417.18399999999997,374.81600000000003,374.81600000000003,383.31600000000003,4.4114999999999895,8.5,0.519,,,,TZRARP+AvenirLTStd-HeavyOblique,,"[0, 0, 0, 1]",,,8.5,,[1],L,,1,
char,2,262.1479,267.5029,408.68399999999997,417.18399999999997,374.81600000000003,374.81600000000003,383.31600000000003,5.355000000000018,8.5,0.63,,,,TZRARP+AvenirLTStd-HeavyOblique,,"[0, 0, 0, 1]",,,8.5,,[1],Y,,1,
char,2,267.5029,269.8659,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,269.8659,275.6969,408.582,417.082,374.918,374.918,383.418,5.831000000000017,8.5,0.686,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],A,,1,
char,2,275.6969,278.0599,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],",",,1,
char,2,278.0599,280.4229,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,280.4229,285.77790000000005,408.582,417.082,374.918,374.918,383.418,5.355000000000018,8.5,0.63,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],B,,1,
char,2,285.77790000000005,288.14090000000004,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],",",,1,
char,2,288.14090000000004,290.50390000000004,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,290.50390000000004,296.4879,408.582,417.082,374.918,374.918,383.418,5.9839999999999804,8.5,0.704,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],C,,1,
char,2,296.4879,298.8509,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],",",,1,
char,2,298.8509,301.2139,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,301.2139000000001,307.51240000000007,408.582,417.082,374.918,374.918,383.418,6.29849999999999,8.5,0.741,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],D,,1,
char,2,307.51240000000007,309.87540000000007,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],",",,1,
char,2,309.8754,312.2384,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,312.23840000000007,317.2789000000001,408.582,417.082,374.918,374.918,383.418,5.040500000000009,8.5,0.593,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],o,,1,
char,2,317.2789,320.1009,408.582,417.082,374.918,374.918,383.418,2.8220000000000027,8.5,0.332,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],r,,1,
char,2,320.1009,322.4639,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,322.4639000000001,327.5044000000001,408.582,417.082,374.918,374.918,383.418,5.040500000000009,8.5,0.593,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],E,,1,
char,2,327.50440000000003,329.86740000000003,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],.,,1,
char,2,329.8674000000001,332.2304000000001,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,332.2304000000001,338.5289000000001,408.582,417.082,374.918,374.918,383.418,6.29849999999999,8.5,0.741,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],D,,1,
char,2,338.5289000000001,343.5694000000001,408.582,417.082,374.918,374.918,383.418,5.040500000000009,8.5,0.593,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],o,,1,
char,2,343.5694000000001,345.9324000000001,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,345.93240000000003,350.65840000000003,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],n,,1,
char,2,350.6584000000001,355.6989000000001,408.582,417.082,374.918,374.918,383.418,5.040500000000009,8.5,0.593,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],o,,1,
char,2,355.6989000000001,358.5209000000001,408.582,417.082,374.918,374.918,383.418,2.8220000000000027,8.5,0.332,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],t,,1,
char,2,358.5209000000001,360.8839000000001,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,360.88390000000004,366.0774,408.582,417.082,374.918,374.918,383.418,5.193499999999972,8.5,0.611,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],p,,1,
char,2,366.07740000000007,368.89940000000007,408.582,417.082,374.918,374.918,383.418,2.8220000000000027,8.5,0.332,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],r,,1,
char,2,368.7464000000001,373.7869000000001,408.582,417.082,374.918,374.918,383.418,5.040500000000009,8.5,0.593,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],o,,1,
char,2,373.78690000000006,377.88390000000004,408.582,417.082,374.918,374.918,383.418,4.09699999999998,8.5,0.482,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],v,,1,
char,2,377.88390000000004,379.92390000000006,408.582,417.082,374.918,374.918,383.418,2.0400000000000205,8.5,0.24,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],i,,1,
char,2,379.92390000000006,385.1174000000001,408.582,417.082,374.918,374.918,383.418,5.193500000000029,8.5,0.611,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],d,,1,
char,2,385.1174000000001,389.8434000000001,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],e,,1,
char,2,389.8434000000001,392.2064000000001,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,392.20640000000003,394.24640000000005,408.582,417.082,374.918,374.918,383.418,2.0400000000000205,8.5,0.24,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],i,,1,
char,2,394.24640000000005,398.97240000000005,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],n,,1,
char,2,398.97240000000005,401.48840000000007,408.582,417.082,374.918,374.918,383.418,2.5160000000000196,8.5,0.296,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],f,,1,
char,2,401.48840000000007,406.5289000000001,408.582,417.082,374.918,374.918,383.418,5.040500000000009,8.5,0.593,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],o,,1,
char,2,406.5289,409.3509,408.582,417.082,374.918,374.918,383.418,2.8220000000000027,8.5,0.332,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],r,,1,
char,2,409.50390000000004,416.74590000000006,408.582,417.082,374.918,374.918,383.418,7.242000000000019,8.5,0.852,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],m,,1,
char,2,416.74590000000006,421.15740000000005,408.582,417.082,374.918,374.918,383.418,4.4114999999999895,8.5,0.519,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],a,,1,
char,2,421.15740000000005,423.97940000000006,408.582,417.082,374.918,374.918,383.418,2.8220000000000027,8.5,0.332,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],t,,1,
char,2,423.97940000000006,426.0194000000001,408.582,417.082,374.918,374.918,383.418,2.0400000000000205,8.5,0.24,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],i,,1,
char,2,426.0194,431.0599,408.582,417.082,374.918,374.918,383.418,5.040500000000009,8.5,0.593,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],o,,1,
char,2,431.0599000000001,435.7859000000001,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],n,,1,
char,2,435.7859000000001,438.1489000000001,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,438.1489,440.18890000000005,408.582,417.082,374.918,374.918,383.418,2.0400000000000205,8.5,0.24,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],i,,1,
char,2,440.1889,444.9149,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],n,,1,
char,2,444.91490000000005,447.27790000000005,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,447.27790000000005,454.51990000000006,408.582,417.082,374.918,374.918,383.418,7.242000000000019,8.5,0.852,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],m,,1,
char,2,454.5199,459.5604,408.582,417.082,374.918,374.918,383.418,5.040500000000009,8.5,0.593,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],o,,1,
char,2,459.5604,462.3824,408.582,417.082,374.918,374.918,383.418,2.8220000000000027,8.5,0.332,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],r,,1,
char,2,462.22940000000006,466.95540000000005,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],e,,1,
char,2,466.95540000000005,469.31840000000005,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,469.3184,472.1404,408.582,417.082,374.918,374.918,383.418,2.8220000000000027,8.5,0.332,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],t,,1,
char,2,472.1404,476.8664,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],h,,1,
char,2,476.8664,481.2779,408.582,417.082,374.918,374.918,383.418,4.4114999999999895,8.5,0.519,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],a,,1,
char,2,481.27790000000005,486.00390000000004,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],n,,1,
char,2,486.00390000000004,488.36690000000004,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,488.3669,493.4074,408.582,417.082,374.918,374.918,383.418,5.040500000000009,8.5,0.593,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],o,,1,
char,2,493.40739999999994,498.13339999999994,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],n,,1,
char,2,498.13339999999994,502.85939999999994,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],e,,1,
char,2,502.85939999999994,505.22239999999994,408.582,417.082,374.918,374.918,383.418,2.3629999999999995,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1], ,,1,
char,2,505.2223999999999,508.84339999999986,408.582,417.082,374.918,374.918,383.418,3.620999999999981,8.5,0.426,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],s,,1,
char,2,508.8434,513.5694,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],u,,1,
char,2,513.5693999999999,518.7628999999998,408.582,417.082,374.918,374.918,383.418,5.193499999999972,8.5,0.611,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],b,,1,
char,2,518.7628999999998,522.3838999999998,408.582,417.082,374.918,374.918,383.418,3.620999999999981,8.5,0.426,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],s,,1,
char,2,522.3838999999999,527.1098999999999,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],e,,1,
char,2,527.1098999999999,531.2068999999999,408.582,417.082,374.918,374.918,383.418,4.09699999999998,8.5,0.482,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],c,,1,
char,2,531.2068999999999,534.0288999999999,408.582,417.082,374.918,374.918,383.418,2.8220000000000027,8.5,0.332,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],t,,1,
char,2,534.0288999999999,536.0688999999999,408.582,417.082,374.918,374.918,383.418,2.0399999999999636,8.5,0.24,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],i,,1,
char,2,536.0688999999999,541.1093999999998,408.582,417.082,374.918,374.918,383.418,5.040499999999952,8.5,0.593,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],o,,1,
char,2,541.1093999999999,545.8353999999999,408.582,417.082,374.918,374.918,383.418,4.725999999999999,8.5,0.556,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],n,,1,
char,2,545.8353999999999,548.1984,408.582,417.082,374.918,374.918,383.418,2.3630000000000564,8.5,0.278,,,,SFVHUL+AvenirLTStd-BookOblique,,"[0, 0, 0, 1]",,,8.5,,[1],.,,1,
char,2,36.4,40.992,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.591999999999999,8.0,0.5740000000000001,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",Y,,1,
char,2,40.256,45.0,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.744,8.0,0.593,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",o,,1,
char,2,45.0,49.448,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.448,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",u,,1,
char,2,49.448,52.104,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.655999999999999,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",r,,1,
char,2,52.104,54.328,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,54.328,58.480000000000004,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.152000000000001,8.0,0.519,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",a,,1,
char,2,58.480000000000004,61.888000000000005,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,3.4080000000000013,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,61.888000000000005,65.296,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,3.4080000000000013,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,65.296,69.744,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.447999999999993,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,69.744,72.4,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",t,,1,
char,2,72.4,75.808,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,3.4080000000000013,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,75.808,78.03200000000001,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,78.03200000000001,83.808,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,5.775999999999996,8.0,0.722,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",w,,1,
char,2,83.80799999999999,85.728,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,1.9200000000000017,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",i,,1,
char,2,85.72800000000001,87.64800000000001,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,1.9200000000000017,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",l,,1,
char,2,87.648,89.568,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,1.9200000000000017,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",l,,1,
char,2,89.56800000000001,91.79200000000002,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,91.792,96.68,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.888000000000005,8.0,0.611,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",b,,1,
char,2,96.68,101.12800000000001,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,101.12800000000001,103.35200000000002,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,103.352,106.00800000000001,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",t,,1,
char,2,106.00800000000001,108.66400000000002,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",r,,1,
char,2,108.66400000000002,112.81600000000002,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.152000000000001,8.0,0.519,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",a,,1,
char,2,112.81600000000003,117.26400000000004,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",n,,1,
char,2,117.26400000000004,120.67200000000004,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,3.4080000000000013,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,120.67200000000003,123.04000000000002,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.367999999999995,8.0,0.296,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",f,,1,
char,2,123.04000000000002,127.48800000000003,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,127.48800000000003,130.14400000000003,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",r,,1,
char,2,130.14400000000003,132.80000000000004,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",r,,1,
char,2,132.65440000000004,137.10240000000005,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,137.10240000000005,141.99040000000005,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.888000000000005,8.0,0.611,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",d,,1,
char,2,141.99040000000005,144.21440000000004,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,144.21440000000004,148.36640000000003,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,4.151999999999987,8.0,0.519,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",a,,1,
char,2,148.36640000000006,151.77440000000004,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,3.407999999999987,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,151.77440000000004,153.99840000000003,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,153.99840000000006,157.40640000000005,388.24800000000005,396.24800000000005,395.75199999999995,395.75199999999995,403.75199999999995,3.407999999999987,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
